Source,Target
Scots,HunHM113
Scots,HunHM131
Scots,HunHM136
Scots,TokyoTak12
Scots,TokyoTak29
Bannockburn,BodRawB171
Bannockburn,BodRawB190
Bannockburn,CULLl214
Bannockburn,BLAdd12030
Bannockburn,BLAdd24859
Bannockburn,BLAdd26746
Bannockburn,BlCottGalEVIII
Bannockburn,BLCottTitDXV
Bannockburn,BLEge650
Bannockburn,BLHar24
Bannockburn,BLHar53
Bannockburn,BLHar63
Bannockburn,BLHar266
Bannockburn,BLHar1337
Bannockburn,BLHar1568
Bannockburn,BLHar2182
Bannockburn,BLHar2248
Bannockburn,BLHar2256
Bannockburn,BLHar2279
Bannockburn,BLHar4930
Bannockburn,BLSto68
Bannockburn,BLSto70
Bannockburn,BLRoy17Dxxi
Bannockburn,BLSto71
Bannockburn,NLWPen396D
Bannockburn,GULHun83
Bannockburn,Cox
Bannockburn,HarEng530
Bannockburn,HarEng587
Bannockburn,HarEng766
Bannockburn,HarRich35
Bannockburn,YaleBei494
Bannockburn,PULTayM3
Bannockburn,HunHM113
Bannockburn,HunHM131
Bannockburn,HunHM136
Bannockburn,TokyoTak12
Bannockburn,TokyoTak29
historical poems,BodRawB171
historical poems,BodRawB190
historical poems,CULLl214
historical poems,BLAdd12030
historical poems,BLAdd24859
historical poems,BLAdd26746
historical poems,BlCottGalEVIII
historical poems,BLCottTitDXV
historical poems,BLEge650
historical poems,BLHar24
historical poems,BLHar53
historical poems,BLHar63
historical poems,BLHar266
historical poems,BLHar1337
historical poems,BLHar1568
historical poems,BLHar2182
historical poems,BLHar2248
historical poems,BLHar2256
historical poems,BLHar2279
historical poems,BLHar4930
historical poems,BLSto68
historical poems,BLSto70
historical poems,BLRoy17Dxxi
historical poems,BLSto71
historical poems,NLWPen396D
historical poems,GULHun83
historical poems,Cox
historical poems,HarEng530
historical poems,HarEng587
historical poems,HarEng766
historical poems,HarRich35
historical poems,YaleBei494
historical poems,PULTayM3
historical poems,HunHM113
historical poems,HunHM131
historical poems,HunHM136
historical poems,TokyoTak12
historical poems,TokyoTak29
Bannockburn,BlCottGalEIX
historical poems,BlCottGalEIX
prayers,BodLauMis683
prayers,CamJes56
prayers,CamSidney37
prayers,BLHar2255
Denis,BodLauMis683
Denis,CamJes56
Denis,CamSidney37
Denis,BLHar2255
Christopher,BodLauMis683
Christopher,CamJes56
Christopher,CamSidney37
Christopher,BLHar2255
Blasius,BodLauMis683
Blasius,CamJes56
Blasius,CamSidney37
Blasius,BLHar2255
Egidius,BodLauMis683
Egidius,CamJes56
Egidius,CamSidney37
Egidius,BLHar2255
George,BodLauMis683
George,CamJes56
George,CamSidney37
George,BLHar2255
Giles,BodLauMis683
Giles,CamJes56
Giles,CamSidney37
Giles,BLHar2255
Katherine of Alexandria,BodLauMis683
Katherine of Alexandria,CamJes56
Katherine of Alexandria,CamSidney37
Katherine of Alexandria,BLHar2255
Martha,BodLauMis683
Martha,CamJes56
Martha,CamSidney37
Martha,BLHar2255
Margaret,BodLauMis683
Margaret,CamJes56
Margaret,CamSidney37
Margaret,BLHar2255
Christine,BodLauMis683
Christine,CamJes56
Christine,CamSidney37
Christine,BLHar2255
Barbara,BodLauMis683
Barbara,CamJes56
Barbara,CamSidney37
Barbara,BLHar2255
colophons,DULCosViv4
Barbara,DULCosViv4
Barbara,BodRawPoe225
saints’ lives,BodRawPoe225
Barbara,TCD83
feasts,TCD83
bookplates,CULIi64
Barbor,CULIi64
bookplates,CULIi64
Barbor,CULIi64
Barcroft,CamJes74
money,CamJes74
saints’ lives,Bod779
Barlaam and Josaphat,Bod779
Barlaam and Josaphat,CamPeter257
saints’ lives,BodAsh43
saints’ lives,Bod779
saints’ lives,BodEngPoeta1
saints’ lives,BodLauMis108
saints’ lives,BodLauMis463
saints’ lives,OxfTri57
saints’ lives,CamCCC145
saints’ lives,CamMagPep2344
saints’ lives,CamTCC605
saints’ lives,BLAdd10301
saints’ lives,BLCottJulDIX
saints’ lives,BLEge1993
saints’ lives,BLEge2810
saints’ lives,BLEge2891
saints’ lives,BLHar2277
saints’ lives,Lam223
saints’ lives,TokyoTak54
Barnabas,BodAsh43
Barnabas,Bod779
Barnabas,BodEngPoeta1
Barnabas,BodLauMis108
Barnabas,BodLauMis463
Barnabas,OxfTri57
Barnabas,CamCCC145
Barnabas,CamMagPep2344
Barnabas,CamTCC605
Barnabas,BLAdd10301
Barnabas,BLCottJulDIX
Barnabas,BLEge1993
Barnabas,BLEge2810
Barnabas,BLEge2891
Barnabas,BLHar2277
Barnabas,Lam223
Barnabas,TokyoTak54
Barnabas,CULGg26
saints’ lives,CULGg26
saints’ lives,CULGg26
Bartholomew,CULGg26
Bartholomew,BLRoy14Cvii
dreams,BLRoy14Cvii
chronicles,BLRoy14Cvii
Bartholomew,BLCottTibEVII
Bartholomew,BLHar4196
saints’ lives,BodAsh43
saints’ lives,Bod779
saints’ lives,BodEngPoeta1
saints’ lives,BodLauMis108
saints’ lives,BodLauMis463
saints’ lives,OxfTri57
saints’ lives,CamCCC145
saints’ lives,CamMagPep2344
saints’ lives,CamTCC605
saints’ lives,BLAdd10301
saints’ lives,BLCottJulDIX
saints’ lives,BLEge1993
saints’ lives,BLHar2277
saints’ lives,Lam223
saints’ lives,MinULZ822
saints’ lives,TokyoTak54
Bartholomew,BodAsh43
Bartholomew,Bod779
Bartholomew,BodEngPoeta1
Bartholomew,BodLauMis108
Bartholomew,BodLauMis463
Bartholomew,OxfTri57
Bartholomew,CamCCC145
Bartholomew,CamMagPep2344
Bartholomew,CamTCC605
Bartholomew,BLAdd10301
Bartholomew,BLCottJulDIX
Bartholomew,BLEge1993
Bartholomew,BLHar2277
Bartholomew,Lam223
Bartholomew,MinULZ822
Bartholomew,TokyoTak54
sermon texts,BodEngPoeta1
sermon texts,BLAdd22283
Bartholomew,BodEngPoeta1
Bartholomew,BLAdd22283
Beatitudes,NLS18721
Beatitudes,BodDig102
scripture texts,BodDig102
Beatitudes,CULIi38
sermons,CULIi38
elegies,BodRawC813
mutability,BodRawC813
Humphrey,BodRawC813
Beaufort,BodRawC813
Cobham,BodRawC813
historical poems,BodRawC813
Bede the Venerable,BodDig86
death,BodDig86
Bede the Venerable,BodSelSup52
Bede the Venerable,BodAsh42
Bede the Venerable,BodEngPoeta1
Bede the Venerable,CULDd11
Bede the Venerable,CULAdd8335
Bede the Venerable,BLAdd38010
Bede the Venerable,BLHar2391
Bede the Venerable,Lam260
Bede the Venerable,MinULZ822
Bede the Venerable,HunHM129
birds,BodSelSup52
birds,BodAsh42
birds,BodEngPoeta1
birds,CULDd11
birds,CULAdd8335
birds,BLAdd38010
birds,BLHar2391
birds,Lam260
birds,MinULZ822
birds,HunHM129
Christmastide,BLCottNeroAX
romances,BLCottNeroAX
beheading game,BLCottNeroAX
Gawain,BLCottNeroAX
satire,BLRoy12Cxiv
Belers,BLRoy12Cxiv
historical verse,BLRoy12Cxiv
didactic verse,CamTCC323
Benedict of Nursia,CamTCC323
colophons,LibCong4
Benedict of Nursia,LibCong4
women,LibCong4
saints’ lives,BodAddC38
saints’ lives,BodAsh43
saints’ lives,Bod779
saints’ lives,BodLauMis463
saints’ lives,BodTan17
saints’ lives,OxfCCC431
saints’ lives,OxfTri57
saints’ lives,CamCCC145
saints’ lives,CamMagPep2344
saints’ lives,CamTCC605
saints’ lives,BLAdd10301
saints’ lives,BLCottJulDIX
saints’ lives,BLEge1993
saints’ lives,BLEge2810
saints’ lives,BLEge2891
saints’ lives,BLHar2277
saints’ lives,TokyoTak54
Benedict of Nursia,BodAddC38
Benedict of Nursia,BodAsh43
Benedict of Nursia,Bod779
Benedict of Nursia,BodLauMis463
Benedict of Nursia,BodTan17
Benedict of Nursia,OxfCCC431
Benedict of Nursia,OxfTri57
Benedict of Nursia,CamCCC145
Benedict of Nursia,CamMagPep2344
Benedict of Nursia,CamTCC605
Benedict of Nursia,BLAdd10301
Benedict of Nursia,BLCottJulDIX
Benedict of Nursia,BLEge1993
Benedict of Nursia,BLEge2810
Benedict of Nursia,BLEge2891
Benedict of Nursia,BLHar2277
Benedict of Nursia,TokyoTak54
saints’ lives,BodEngPoeta1
saints’ lives,CamFitzMc128
saints’ lives,Lam223
Benedict of Nursia,BodEngPoeta1
Benedict of Nursia,CamFitzMc128
Benedict of Nursia,Lam223
laments,NottsULMi01
Berkeley,NottsULMi01
Bernard,BodEngPoeta1
saints’ lives,BodEngPoeta1
dialogues,BodRawPoe175
dialogues,BLCottTibEVII
dialogues,SionArcL402E25
Virgin Mary,BodRawPoe175
Virgin Mary,BLCottTibEVII
Virgin Mary,SionArcL402E25
Bernard of Clairveaux,BodRawPoe175
Bernard of Clairveaux,BLCottTibEVII
Bernard of Clairveaux,SionArcL402E25
dialogues,BodLauMis463
dialogues,BodEngPoeta1
dialogues,BodDou126
dialogues,OxfTri57
dialogues,CULDd11
dialogues,BLAdd11307
Virgin Mary,BodLauMis463
Virgin Mary,BodEngPoeta1
Virgin Mary,BodDou126
Virgin Mary,OxfTri57
Virgin Mary,CULDd11
Virgin Mary,BLAdd11307
Bernard of Clairveaux,BodLauMis463
Bernard of Clairveaux,BodEngPoeta1
Bernard of Clairveaux,BodDou126
Bernard of Clairveaux,OxfTri57
Bernard of Clairveaux,CULDd11
Bernard of Clairveaux,BLAdd11307
Passion,BodLauMis463
Passion,BodEngPoeta1
Passion,BodDou126
Passion,OxfTri57
Passion,CULDd11
Passion,BLAdd11307
dialogues,BodFair14
dialogues,BLCottVesAIII
dialogues,EDCPCM
dialogues,GottingenTheo107
Virgin Mary,BodFair14
Virgin Mary,BLCottVesAIII
Virgin Mary,EDCPCM
Virgin Mary,GottingenTheo107
Bernard of Clairveaux,BodFair14
Bernard of Clairveaux,BLCottVesAIII
Bernard of Clairveaux,EDCPCM
Bernard of Clairveaux,GottingenTheo107
Passion,BodFair14
Passion,BLCottVesAIII
Passion,EDCPCM
Passion,GottingenTheo107
Bernard of Clairveaux,BodAsh42
Bernard of Clairveaux,BodEngPoeta1
Bernard of Clairveaux,CULAdd8335
Bernard of Clairveaux,CULDd11
Bernard of Clairveaux,CULGg531
Bernard of Clairveaux,BLAdd38010
Bernard of Clairveaux,BLCottTibEVII
Bernard of Clairveaux,BLHar2391
Bernard of Clairveaux,BLHar4196
Bernard of Clairveaux,Lam260
Bernard of Clairveaux,MinULZ822
Bernard of Clairveaux,HunHM129
Berwick,BodFair24
Berwick,OxfAllS39
Berwick,CULGg11
Berwick,BLCottJulAV
Berwick,BLHar53
Berwick,BLHar114
Berwick,BLRoy20Aii
Berwick,BLRoy20Axi
Berwick,CollArmsAr14
Berwick,CollArmsAr61
Berwick,InnerTem5117
Berwick,BNfr12154
Scots,BodFair24
Scots,OxfAllS39
Scots,CULGg11
Scots,BLCottJulAV
Scots,BLHar53
Scots,BLHar114
Scots,BLRoy20Aii
Scots,BLRoy20Axi
Scots,CollArmsAr14
Scots,CollArmsAr61
Scots,InnerTem5117
Scots,BNfr12154
chronicles,BodFair24
chronicles,OxfAllS39
chronicles,CULGg11
chronicles,BLCottJulAV
chronicles,BLHar53
chronicles,BLHar114
chronicles,BLRoy20Aii
chronicles,BLRoy20Axi
chronicles,CollArmsAr14
chronicles,CollArmsAr61
chronicles,InnerTem5117
chronicles,BNfr12154
friars,CamMagPep2553
friars,Banna
Berwick (Scot.),CamMagPep2553
Berwick (Scot.),Banna
Bible,BLCottTibEVII
Bible,BLHar4196
sermons,BLCottTibEVII
sermons,BLHar4196
flood,BLRoy17Bxvii
Noah,BLRoy17Bxvii
Biblical history,BLRoy17Bxvii
tales,BLRoy17Bxvii
instruction,CamTCC323
Biblical history,CamTCC323
Henry III,BLHar1337
Bigot,BLHar1337
chronicles,BLHar1337
debates,BodRawPoe34
dialogues,BodRawPoe34
birds,BodRawPoe34
fragments,GULHun232
heaven,GULHun232
birds,GULHun232
birds,CamTCC601
birds,BLHar2251
carols,NLS1931
chansons d’aventure,NLS1931
birds,NLS1931
contemporary conditions,NLS1931
chansons d’aventure,BLAdd60577
songs,BLAdd60577
birds,BLAdd60577
chansons d’aventure,BodEngPoete1
chansons d’aventure,OxfBal354
carols,BodEngPoete1
carols,OxfBal354
birds,BodEngPoete1
birds,OxfBal354
death,BodEngPoete1
death,OxfBal354
sermons,CULIi38
birds,CULIi38
chansons d’aventure,BLAdd5665
dialogues,BLAdd5665
birds,BLAdd5665
debates,OxfJesus29
debates,BLCottCalAIX
birds,OxfJesus29
birds,BLCottCalAIX
debates,CULFf548
birds,CULFf548
women,CULFf548
birds,Guildhall25125
loneliness,Guildhall25125
birds,CamMagPep2553
birds,Banna
birds,CULGg427
birds,BLHar3952
May,CULGg427
May,BLHar3952
birds,Banna
birds,Asloan
fables,Banna
fables,Asloan
birds,BLAru220
birds,NLWPork10
dialogues,NLWPork10
chansons d’aventure,NLWPork10
birds,BLHar2252
envoys,BLHar2252
political poems,BLHar2252
satire,BLHar2252
roundels,OxfStJohn57
roundels,CULGg427
roundels,BodDig181
birds,OxfStJohn57
birds,CULGg427
birds,BodDig181
songs,OxfStJohn57
songs,CULGg427
songs,BodDig181
birds,BodDig86
birds,NLS1921
dialogues,BodDig86
dialogues,NLS1921
women,BodDig86
women,NLS1921
birds,CULIi38
birds,BLAdd9066
birds,BLHar5259
birds,Lam78
debates,BodArcSelB24
debates,Bod638
debates,BodFair16
debates,BodTan346
debates,CULFf16
birds,BodArcSelB24
birds,Bod638
birds,BodFair16
birds,BodTan346
birds,CULFf16
envoys,BodArcSelB24
envoys,Bod638
envoys,BodFair16
envoys,BodTan346
envoys,CULFf16
dream poems,BodArcSelB24
dream poems,Bod638
dream poems,BodFair16
dream poems,BodTan346
dream poems,CULFf16
dream poems,BodArcSelB24
dream poems,Bod638
dream poems,BodDig181
dream poems,BodFair16
dream poems,BodLauMis416
dream poems,BodTan346
dream poems,OxfStJohn57
dream poems,CULFf16
dream poems,CULGg427
dream poems,CULHh412
dream poems,CamMagPep2006
dream poems,CamTCC599
dream poems,BLHar7333
dream poems,Longleat258
birds,BodArcSelB24
birds,Bod638
birds,BodDig181
birds,BodFair16
birds,BodLauMis416
birds,BodTan346
birds,OxfStJohn57
birds,CULFf16
birds,CULGg427
birds,CULHh412
birds,CamMagPep2006
birds,CamTCC599
birds,BLHar7333
birds,Longleat258
birds,OxfLinLat129
birds,NLWPen356
birds,BLLan210
dialogues,BodRawC813
birds,BodRawC813
chansons d’aventure,BodRawC813
birds,BLHar1002
envoys,BodArcSelB10
envoys,BodRawC86
envoys,CamJes56
envoys,CamTCC601
envoys,BLHar2255
birds,BodArcSelB10
birds,BodRawC86
birds,CamJes56
birds,CamTCC601
birds,BLHar2255
humility,BodArcSelB10
humility,BodRawC86
humility,CamJes56
humility,CamTCC601
humility,BLHar2255
chansons d’aventure,BodEngPoete1
chansons d’aventure,OxfBal354
carols,BodEngPoete1
carols,OxfBal354
birds,BodEngPoete1
birds,OxfBal354
dialogues,BodRawC813
erotic verse,BodRawC813
birds,BodRawC813
prognostications,Lincoln129
prophecies,Lincoln129
birds,Lincoln129
women,BodRawC86
women,CamTCC1450
birds,BodRawC86
birds,CamTCC1450
birds,Leiden
saints’ lives,BodLauMis463
saints’ lives,Bod779
saints’ lives,OxfTri57
saints’ lives,CamTCC605
saints’ lives,BLCottJulDIX
Birinus,BodLauMis463
Birinus,Bod779
Birinus,OxfTri57
Birinus,CamTCC605
Birinus,BLCottJulDIX
Black Agnes of Dunbar,BLCottNeroDXI
Black Agnes of Dunbar,BLLan197
Black Agnes of Dunbar,BLRoy17Dxx
Black Agnes of Dunbar,NLS1923
Black Agnes of Dunbar,NLS1924
Black Agnes of Dunbar,EDULaiii431
Black Agnes of Dunbar,NLS651
Black Agnes of Dunbar,StADA775
Black Agnes of Dunbar,Colville
Black Agnes of Dunbar,Weymyss
historical poems,BLCottNeroDXI
historical poems,BLLan197
historical poems,BLRoy17Dxx
historical poems,NLS1923
historical poems,NLS1924
historical poems,EDULaiii431
historical poems,NLS651
historical poems,StADA775
historical poems,Colville
historical poems,Weymyss
chronicles,BLCottNeroDXI
chronicles,BLLan197
chronicles,BLRoy17Dxx
chronicles,NLS1923
chronicles,NLS1924
chronicles,EDULaiii431
chronicles,NLS651
chronicles,StADA775
chronicles,Colville
chronicles,Weymyss
saints’ lives,BodAddC38
saints’ lives,BodAsh43
saints’ lives,Bod779
saints’ lives,BodEngPoeta1
saints’ lives,BodLauMis108
saints’ lives,BodLauMis463
saints’ lives,BodTan17
saints’ lives,OxfCCC431
saints’ lives,CULAdd3039
saints’ lives,CamCCC145
saints’ lives,CamMagPep2344
saints’ lives,CamTCC605
saints’ lives,BLAdd10301
saints’ lives,BLCottJulDIX
saints’ lives,BLEge1993
saints’ lives,BLEge2810
saints’ lives,BLEge2891
saints’ lives,Lam223
saints’ lives,TokyoTak54
Blasius,BodAddC38
Blasius,BodAsh43
Blasius,Bod779
Blasius,BodEngPoeta1
Blasius,BodLauMis108
Blasius,BodLauMis463
Blasius,BodTan17
Blasius,OxfCCC431
Blasius,CULAdd3039
Blasius,CamCCC145
Blasius,CamMagPep2344
Blasius,CamTCC605
Blasius,BLAdd10301
Blasius,BLCottJulDIX
Blasius,BLEge1993
Blasius,BLEge2810
Blasius,BLEge2891
Blasius,Lam223
Blasius,TokyoTak54
Blasius,CULGg26
saints’ lives,CULGg26
Host,CULKk424
Eucharist,CULKk424
sermons,CULKk424
prayers,CULKk424
Blessed Sacrament,CULKk424
blessings,BodRawA362
blessings,BLAdd36791
curses,BLHar4294
blessings,BLHar4294
bloodletting,HunHM64
calendars,HunHM64
medicine,HunHM64
medicine,BodAddB60
medicine,BodAsh61
medicine,Bod48
medicine,Bod686
medicine,Bod912
medicine,BodeMus52
medicine,BodLatTheD15
medicine,BodLauMis683
medicine,BodRawC48
medicine,BodRawC86
medicine,BodRawPoe35
medicine,OxfUni60
medicine,CamFitz261
medicine,CamJes56
medicine,CamStJohn191
medicine,CamTCC263
medicine,CamTCC1117
medicine,BLAdd10099
medicine,BLAdd11307
medicine,BLAdd31042
medicine,BLAdd34360
medicine,BLAru168
medicine,BlCottCalAII
medicine,BLCottTitDXX
medicine,BLEge1995
medicine,BLHar541
medicine,BLHar941
medicine,BLHar2251
medicine,BLHar2252
medicine,BLHar4011
medicine,BLHar5401
medicine,BLLan699
medicine,BLRoy17Bxlvii
medicine,BLSl775
medicine,BLSl989
medicine,BLSl3534
medicine,BLSto982
medicine,Banna
medicine,NLS23711
medicine,EDU205
medicine,GULHun259
medicine,Lam444
medicine,SocAnt101
medicine,Wellcome406
medicine,Wellcome411
medicine,NottsULMeLm1
medicine,HunHM183
medicine,NatLibMed514
medicine,TCD516
medicine,TCD537
medicine,Leiden
medicine,RomeEC1306
medicine,Clumber
medicine,Lille
medicine,Schwerdt
bloodletting,BodAddB60
bloodletting,BodAsh61
bloodletting,Bod48
bloodletting,Bod686
bloodletting,Bod912
bloodletting,BodeMus52
bloodletting,BodLatTheD15
bloodletting,BodLauMis683
bloodletting,BodRawC48
bloodletting,BodRawC86
bloodletting,BodRawPoe35
bloodletting,OxfUni60
bloodletting,CamFitz261
bloodletting,CamJes56
bloodletting,CamStJohn191
bloodletting,CamTCC263
bloodletting,CamTCC1117
bloodletting,BLAdd10099
bloodletting,BLAdd11307
bloodletting,BLAdd31042
bloodletting,BLAdd34360
bloodletting,BLAru168
bloodletting,BlCottCalAII
bloodletting,BLCottTitDXX
bloodletting,BLEge1995
bloodletting,BLHar541
bloodletting,BLHar941
bloodletting,BLHar2251
bloodletting,BLHar2252
bloodletting,BLHar4011
bloodletting,BLHar5401
bloodletting,BLLan699
bloodletting,BLRoy17Bxlvii
bloodletting,BLSl775
bloodletting,BLSl989
bloodletting,BLSl3534
bloodletting,BLSto982
bloodletting,Banna
bloodletting,NLS23711
bloodletting,EDU205
bloodletting,GULHun259
bloodletting,Lam444
bloodletting,SocAnt101
bloodletting,Wellcome406
bloodletting,Wellcome411
bloodletting,NottsULMeLm1
bloodletting,HunHM183
bloodletting,NatLibMed514
bloodletting,TCD516
bloodletting,TCD537
bloodletting,Leiden
bloodletting,RomeEC1306
bloodletting,Clumber
bloodletting,Lille
bloodletting,Schwerdt
calendars,BodAddB60
calendars,BodAsh61
calendars,Bod48
calendars,Bod686
calendars,Bod912
calendars,BodeMus52
calendars,BodLatTheD15
calendars,BodLauMis683
calendars,BodRawC48
calendars,BodRawC86
calendars,BodRawPoe35
calendars,OxfUni60
calendars,CamFitz261
calendars,CamJes56
calendars,CamStJohn191
calendars,CamTCC263
calendars,CamTCC1117
calendars,BLAdd10099
calendars,BLAdd11307
calendars,BLAdd31042
calendars,BLAdd34360
calendars,BLAru168
calendars,BlCottCalAII
calendars,BLCottTitDXX
calendars,BLEge1995
calendars,BLHar541
calendars,BLHar941
calendars,BLHar2251
calendars,BLHar2252
calendars,BLHar4011
calendars,BLHar5401
calendars,BLLan699
calendars,BLRoy17Bxlvii
calendars,BLSl775
calendars,BLSl989
calendars,BLSl3534
calendars,BLSto982
calendars,Banna
calendars,NLS23711
calendars,EDU205
calendars,GULHun259
calendars,Lam444
calendars,SocAnt101
calendars,Wellcome406
calendars,Wellcome411
calendars,NottsULMeLm1
calendars,HunHM183
calendars,NatLibMed514
calendars,TCD516
calendars,TCD537
calendars,Leiden
calendars,RomeEC1306
calendars,Clumber
calendars,Lille
calendars,Schwerdt
bloodletting,BodAsh210
bloodletting,BLSl610
medicine,BodAsh210
medicine,BLSl610
bloodletting,BLHar116
bloodletting,Lam853
medicine,BLHar116
medicine,Lam853
calendars,BLHar116
calendars,Lam853
bloodletting,BodSelSup73
bloodletting,BodArcSelSup90
bloodletting,BodAsh391II
bloodletting,BodAsh1448
bloodletting,BodAsh1477
bloodletting,BodAsh1481
bloodletting,BodRawC506
bloodletting,BodRawD251
bloodletting,CamTCC1037
bloodletting,CamTCC1440
bloodletting,BLAdd30338
bloodletting,BLEge1995
bloodletting,BLSl100
bloodletting,BLSl357
bloodletting,BLSl540A
bloodletting,BLSl963
bloodletting,BLSl2457
bloodletting,BLSl3160
bloodletting,BLSl3285
bloodletting,BLAdd18216
bloodletting,DULCosViii10
bloodletting,GULHun258
bloodletting,Wellcome406
bloodletting,NatLibMed514
bloodletting,AshburnhamApp121
didactic verse,BodSelSup73
didactic verse,BodArcSelSup90
didactic verse,BodAsh391II
didactic verse,BodAsh1448
didactic verse,BodAsh1477
didactic verse,BodAsh1481
didactic verse,BodRawC506
didactic verse,BodRawD251
didactic verse,CamTCC1037
didactic verse,CamTCC1440
didactic verse,BLAdd30338
didactic verse,BLEge1995
didactic verse,BLSl100
didactic verse,BLSl357
didactic verse,BLSl540A
didactic verse,BLSl963
didactic verse,BLSl2457
didactic verse,BLSl3160
didactic verse,BLSl3285
didactic verse,BLAdd18216
didactic verse,DULCosViii10
didactic verse,GULHun258
didactic verse,Wellcome406
didactic verse,NatLibMed514
didactic verse,AshburnhamApp121
bloodletting,CamTCC921
bloodletting,BLEge2572
utilitarian instructions,CamTCC921
utilitarian instructions,BLEge2572
sermons,CULIi38
body,CULIi38
death,CamTCC323
body,CamTCC323
body and soul,BodDig102
body and soul,BodEngPoeta1
body and soul,BodLauMis108
body and soul,BLAdd22283
body and soul,BLAdd37787
body and soul,BLRoy18Ax
body and soul,NLS1921
debates,BodDig102
debates,BodEngPoeta1
debates,BodLauMis108
debates,BLAdd22283
debates,BLAdd37787
debates,BLRoy18Ax
debates,NLS1921
dialogues,BodDig102
dialogues,BodEngPoeta1
dialogues,BodLauMis108
dialogues,BLAdd22283
dialogues,BLAdd37787
dialogues,BLRoy18Ax
dialogues,NLS1921
debates,BodDig86
debates,CamTCC323
debates,BLHar2253
body and soul,BodDig86
body and soul,CamTCC323
body and soul,BLHar2253
debates,CamTCC323
body and soul,CamTCC323
Boethius,CULHh412
Boethius,CULIi321
Golden Age,CULHh412
Golden Age,CULIi321
bookplates,BodLye16
bookplates,BLCottTitCXIX
bookplates,BLEge1151
bookplates,BLHar1251
bookplates,CamCCC61
Troilus and Cressida,CamCCC61
bookplates,CULKk618
bookplates,OxfJesus29
bookplates,BodHat106
bookplates,CamMagPep1760
bookplates,BLRoy18Axvii
bookplates,BLRoy18Bxxii
bookplates,Lam259
bookplates,PriO1
bookplates,CamCCC61
bookplates,BLHar45
bookplates,CamMagPep2498
bookplates,BLHar5036
bookplates,BLAdd39659
bookplates,CamTCC1144
bookplates,HunEL26A17
bookplates,HunHM132
scribes,OxfQueens383
bookplates,OxfQueens383
bookplates,CamMagPep2498
bookplates,Leiden
Kyng,Leiden
bookplates,HunHM1087
lovers,HunHM1087
women,HunHM1087
women,HunHM136
bookplates,HunHM136
